"","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Normal","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor","Tumor"
"Hsa.3003",9.5967265932656,10.0489932598849,8.58073390585123,9.11616576209173,8.6440033604314,10.2903412724972,9.38229525614005,9.63881833193496,9.49636769778443,8.72626541139515,9.18687423555164,9.22510012602093,9.42624852023295,8.54365178513034,10.1949911164966,8.80730973324918,9.70852796736792,10.8083040792797,8.62534827152322,8.87710598453512,9.28589436956866,10.0942056290761,10.3666786132033,9.40826056481138,8.79417686481258,10.5150558159221,9.30372110101804,10.6433115859647,9.01129354427635,9.542700834561,9.68754387845756,9.12346770584352,9.56088071388527,8.97134190371214,10.4941449145065,9.94446765983098,10.6190999821738,10.5450382571138,10.1949911164966,10.4808888763815,9.60612965667637,9.90112649502855,10.6758473673379,10.0425077669168,10.1364286961026,9.93236550612826,9.26131507607206,10.1364286961026,11.0211522645792,9.30372110101804,10.9205577977834,9.53830159663696,10.4193112097907,9.126627877848,9.61067303725518,9.86842206857061,10.0942056290761,8.85052562674122,9.15672248274213,10.4489731996886,10.1364286961026,10.4941449145065
"Hsa.812",8.8721719280688,8.33148910206106,9.24388494187876,8.73469104838459,9.11316409858872,8.84199390940388,9.19117187402984,8.60362634498619,9.32272230382655,9.02459948897063,8.60362634498619,9.21610160519607,9.14017132059078,9.40087840362169,8.87710598453512,8.84524469098775,9.5967265932656,10.1708397271508,9.14344164316964,9.35816553032585,8.7698437075814,9.30763454051992,9.08038129704667,7.9214743394498,9.40826056481138,9.21610160519607,10.4301867853244,9.68221929907262,9.87386453548173,9.4553292091301,9.43069399234247,10.470311350929,9.49184921811199,9.96331423207656,8.83651108440905,8.87710598453512,9.18387225644926,9.54968593702587,8.38408602527888,9.36219589445436,8.7729636792262,9.79156544862014,10.2496873267542,9.7632458377651,9.33137604802295,10.358913288719,8.0446303184183,10.4301867853244,9.64961372081972,9.62437068117248,10.341230416817,9.02067218727904,10.4575910485361,9.9968891550008,8.86307768200284,10.4012688686947,9.78245321934451,9.68221929907262,9.21924621276104,9.44673347795467,10.1949911164966,10.0088950617334
"Hsa.8305",8.56769178091939,8.73160480416625,9.542700834561,9.11316409858872,8.77568567495672,8.80490437410274,9.68754387845756,10.0596844095183,9.42624852023295,9.54576041485794,8.09822315011947,9.20923873777172,8.84764540073147,9.068010230841,9.23942760832184,8.3926442636619,9.38953905711258,9.09483070681468,9.15036722709898,9.15672248274213,8.73469104838459,9.18687423555164,8.9776676926303,8.03877918991735,9.79156544862014,9.47091958444911,9.34258478085745,9.28867149940271,9.23591655797397,9.5879646865272,9.32272230382655,9.38953905711258,9.44673347795467,9.86842206857061,9.55420974786064,8.32742587981655,8.3221934856422,9.016974038057,7.7920062188934,8.88817073078957,8.931584891232,8.44502819976636,9.75172491102632,9.52104186900982,8.7729636792262,9.72286701116669,8.79417686481258,10.0874021003204,9.53830159663696,8.92564201104191,9.41204700431646,8.1209819677078,9.75172491102632,9.7176932807561,8.41535128222872,9.42245818714376,9.19757698492913,9.22231346985078,8.85052562674122,9.32697088547217,9.91915287220946,9.55771165942166
"Hsa.1130",11.6194286158615,10.5150558159221,10.5339964109719,10.1019485690825,10.3174005778828,11.0895705067101,10.5968422906657,8.65617282953919,8.90812285598922,10.1564925247882,10.8866075474637,9.20697140327932,12.1513206241908,11.410624279211,11.4992336531351,11.6470889576503,11.5684357136978,10.1564925247882,12.3436142703998,9.93899973566102,11.9366507014311,11.1497876762975,9.86405456238947,9.14017132059078,9.25056814815875,8.68982555438327,8.6493425291535,6.42687341545731,10.029912801007,8.6604698289755,8.52363846441572,7.88249612993403,9.10974431320934,8.32406219880678,9.2933084765681,9.20923873777172,10.6433115859647,8.99806444371258,10.1019485690825,9.42245818714376,9.82955447051729,8.98678754371518,9.5130433616047,10.1949911164966,10.2177937681345,9.01409653228372,8.26197584123896,9.46279743731227,9.82955447051729,11.3633593044258,8.44709789444588,10.8083040792797,8.95862427544624,10.0369802768006,12.112686209367,10.470311350929,11.4801165538464,11.5448405271463,10.1708397271508,10.1364286961026,9.68221929907262,9.06221765407827
"Hsa.2360",10.4012688686947,8.92877528147159,9.91236761428211,8.9840444480403,10.7871064726795,9.77735899564256,10.1949911164966,10.8083040792797,10.6433115859647,10.7222361504545,10.3174005778828,11.0736561368819,10.3496875143261,10.1287277716966,10.4941449145065,10.9863884549021,9.69116378110629,9.54968593702587,9.5967265932656,9.969444316189,10.8479293644897,9.44673347795467,9.03080772386812,7.86533716494168,10.0163958504698,9.54576041485794,8.67012052807467,10.7985726615859,10.3057598557292,8.7057889936213,10.0369802768006,9.32272230382655,9.69562541444436,10.4193112097907,9.69116378110629,10.4012688686947,10.7567274020773,10.2496873267542,10.6433115859647,10.9863884549021,8.92259207520017,10.0163958504698,10.2177937681345,9.44673347795467,9.4591952707059,9.66239905266532,9.93236550612826,10.4381486188711,9.85881849603513,8.87444300585152,10.2564624782449,10.5339964109719,9.95053731913393,10.735663699998,10.3783125131799,9.61523924169568,9.0080607850899,10.4808888763815,8.46416693675397,9.15357082678574,10.164258768279,9.47956580575327
"Hsa.570",8.90016271629198,8.83902392266473,9.80966571433927,9.23942760832184,9.28163394411435,8.6493425291535,9.56088071388527,8.62015477651285,9.4591952707059,9.6457394804153,8.29417678582236,9.27650867244016,9.46631661914599,9.72286701116669,9.61523924169568,9.5130433616047,8.37981503661898,8.51159964220241,9.15979688945026,8.43631728728078,9.16327228706807,9.54576041485794,8.09053846200408,7.86136711090974,8.7004206998584,8.6673988732629,8.69788006599236,8.73915397229051,9.28163394411435,9.07388413947493,8.31607273192799,9.11316409858872,8.76095221916488,8.94994528742823,9.30372110101804,8.0522139287386,8.41330922076326,8.36543629959152,7.950075145932,8.399016692265,9.13701219066545,9.52516556951187,9.47091958444911,9.04339381082077,9.35382873159404,9.56487474344146,7.9415114969473,9.81959144805559,8.99243038741101,9.27343128945082,9.23942760832184,9.03403524431935,9.98284411014736,10.0489932598849,8.94994528742823,9.98284411014736,9.91915287220946,10.2177937681345,8.5464090832103,8.37783953845219,9.1708716210265,9.11616576209173
"Hsa.15115",9.07388413947493,10.029912801007,8.4747519966123,9.19117187402984,8.36402236491129,9.016974038057,9.34617305363683,8.9840444480403,8.85334577954975,7.58477100127118,9.13052531051752,9.23942760832184,7.52079101179524,7.77394742138379,7.7550038438466,8.35485294137086,8.09822315011947,7.33841866359195,8.4304275959955,7.61616344125671,7.91927279529625,7.04074575324762,9.15357082678574,10.0802394399725,8.75673816111955,9.1195511344159,8.57366917404218,7.31496105785657,9.31907114597192,9.05988432910238,8.59944138242827,8.97453440077849,9.11316409858872,8.27106008937324,9.22231346985078,8.931584891232,8.8339015667358,9.13701219066545,9.1195511344159,8.74529047220567,8.90812285598922,7.53604537782571,7.91927279529625,9.29637636229602,8.6518439024179,8.19004129748773,9.28867149940271,8.1097026149401,7.24944534108584,8.77568567495672,7.27401060783182,7.85362346779022,7.64465061674329,7.81622601204899,7.17226296088871,6.93600525592417,8.58073390585123,7.3748529847482,8.7637660104006,8.97134190371214,8.09053846200408,7.41058538724276
"Hsa.36074",9.9901556724305,9.93899973566102,9.01409653228372,10.2104600393691,9.57903698348829,9.84623371725712,9.81959144805559,9.20697140327932,9.86842206857061,9.4514035691396,9.84007206006883,9.19757698492913,8.8721719280688,10.1493326784417,9.93236550612826,9.15357082678574,9.77735899564256,9.5927005604196,9.06221765407827,10.5150558159221,9.56487474344146,9.72755051347486,10.2654127729706,9.79686204400148,9.03747344686358,9.92514450741998,9.79156544862014,10.3245255513189,9.90112649502855,9.2933084765681,10.143449460979,9.50892505840279,10.0802394399725,9.2933084765681,9.41204700431646,9.86842206857061,9.31566672690086,9.22231346985078,9.67635977981579,9.55771165942166,9.16762249629411,9.21924621276104,9.64961372081972,9.42624852023295,9.52516556951187,8.95862427544624,9.5879646865272,9.00487330836258,10.0942056290761,9.542700834561,9.8874943167711,9.23942760832184,9.87386453548173,9.25460082399695,10.0369802768006,9.79156544862014,9.53830159663696,9.54576041485794,9.66239905266532,10.7567274020773,9.64961372081972,10.1211370078867
"Hsa.304",9.79156544862014,9.83473328336621,9.46279743731227,10.029912801007,9.4553292091301,10.4193112097907,9.57424894833735,8.50337181958089,9.5879646865272,9.27343128945082,9.97540955170293,9.19117187402984,8.89460900912234,8.63988622987708,9.13701219066545,9.25056814815875,9.3853767597539,9.33137604802295,8.46858397388548,11.410624279211,9.93899973566102,9.77384668511245,10.5248222460226,10.8479293644897,9.43069399234247,9.96331423207656,9.84623371725712,9.81513715252032,9.4999676920954,9.49184921811199,10.6190999821738,9.9968891550008,9.38229525614005,9.49184921811199,8.37981503661898,9.52104186900982,9.72755051347486,8.37981503661898,8.95862427544624,10.7567274020773,10.6433115859647,10.4808888763815,9.27650867244016,9.49184921811199,9.79686204400148,9.58395199375331,9.43509286578207,9.11316409858872,9.81513715252032,9.85881849603513,9.27343128945082,9.37090742879106,8.29809583556001,9.23591655797397,10.0663090596675,9.35382873159404,9.43509286578207,7.96453837524397,9.28589436956866,9.55420974786064,9.35382873159404,9.9901556724305
"Hsa.7498",8.85334577954975,8.7241441378385,9.15979688945026,9.30003070352987,8.94159479211615,8.77568567495672,9.03977120697686,9.57903698348829,9.70852796736792,9.39683710998103,8.1273936448666,9.42245818714376,9.37520202675538,9.41204700431646,9.73154623075913,8.68982555438327,9.53830159663696,9.5294595223707,9.3779504085494,9.52516556951187,8.76095221916488,9.26442595219407,9.20923873777172,7.84035358390502,9.016974038057,8.96529834037181,10.5561778371284,9.23260737880931,9.1708716210265,9.11316409858872,9.89592238644394,10.1493326784417,8.9776676926303,10.0874021003204,9.73576509104436,9.20340681640271,9.19386988744371,9.40423786559944,8.83087397688196,9.33497966198131,9.07736016765558,9.4875227200986,9.89592238644394,9.46631661914599,9.8874943167711,10.0721730249145,8.45979383346487,10.164258768279,10.1081467031557,9.30763454051992,10.2011225816057,9.00487330836258,10.4808888763815,10.5653969459655,8.80172243773675,10.1364286961026,9.75767362198425,9.56088071388527,8.76095221916488,9.24696886829847,9.28163394411435,9.34617305363683
"Hsa.338",10.6758473673379,9.35816553032585,9.37090742879106,9.14719712745692,9.10203876551044,10.5036169083843,9.08433092441776,7.84035358390502,9.74716213964552,9.41561877317587,9.51667637221352,9.1708716210265,9.39301844709908,10.5248222460226,10.8218340180217,10.2903412724972,9.67635977981579,10.3913347230983,9.0985224378017,10.0802394399725,10.225452938979,10.1019485690825,9.73154623075913,8.70304899761501,9.54576041485794,10.2351949039913,9.90112649502855,10.97222513169,9.43509286578207,9.26442595219407,9.6342753183499,9.31907114597192,9.91236761428211,9.38229525614005,9.65860309065947,10.3245255513189,10.0802394399725,9.90694925237977,9.73154623075913,10.1708397271508,8.9776676926303,10.470311350929,10.3057598557292,9.54576041485794,9.3779504085494,9.7685517297273,9.60052143323646,9.68221929907262,10.5871766840918,10.0163958504698,10.8218340180217,9.84007206006883,10.5769615394396,9.02067218727904,10.735663699998,10.1859486486753,9.969444316189,9.72286701116669,9.4999676920954,10.2011225816057,10.0874021003204,10.332482007669
"Hsa.6671",9.10566439280361,8.96529834037181,10.0425077669168,9.31907114597192,9.37090742879106,9.5130433616047,10.2011225816057,10.2177937681345,9.22231346985078,9.85881849603513,8.48828201751842,9.16762249629411,9.46279743731227,8.67012052807467,9.78734467333283,7.94294671939491,10.029912801007,8.98007368492047,9.72286701116669,7.9999200096502,8.70850432738266,9.77735899564256,9.14719712745692,8.4344345281844,9.39683710998103,9.5343537193543,9.3853767597539,9.51667637221352,9.07736016765558,9.60612965667637,9.56088071388527,9.39683710998103,8.07819041446732,9.28589436956866,10.0425077669168,7.98639808938066,8.28170946596535,9.17580143640321,8.11704061345675,9.21610160519607,9.28589436956866,8.72626541139515,9.9968891550008,8.9776676926303,9.05022300446326,9.5343537193543,8.51159964220241,10.0802394399725,10.1364286961026,8.79107306530738,9.57424894833735,9.24696886829847,9.20045608486593,9.74185185670975,8.76095221916488,9.5927005604196,9.05696017155972,9.70852796736792,9.13366469223369,8.44050752780168,9.27910242389489,9.02788058736784
"Hsa.2846",10.2351949039913,10.0425077669168,8.7241441378385,10.4489731996886,8.83087397688196,9.94446765983098,9.14017132059078,8.73727515138346,9.54968593702587,8.9776676926303,10.5561778371284,9.16327228706807,8.9840444480403,10.5036169083843,10.8479293644897,10.2496873267542,9.82501081966344,10.2741569983352,8.79107306530738,10.7461310992411,10.5769615394396,10.1564925247882,10.5561778371284,9.56921617393702,9.13701219066545,10.70126956606,9.67182437905057,10.4489731996886,9.4753000083047,10.0545736857739,9.73576509104436,9.81959144805559,11.5945759383634,8.66483491034488,10.1364286961026,10.0545736857739,10.5450382571138,10.164258768279,10.143449460979,10.4193112097907,10.4489731996886,11.0410120367946,10.0019229778111,10.1493326784417,11.0562570538484,10.1081467031557,9.3114586557726,10.2564624782449,10.4095815262847,9.89592238644394,11.5232504271384,10.2817623662936,10.70126956606,10.3057598557292,10.2351949039913,10.2351949039913,10.6898704918544,9.56921617393702,9.81513715252032,10.3057598557292,10.0942056290761,10.4575910485361
"Hsa.9255",7.7581114318935,8.4105655562092,9.14344164316964,8.80172243773675,8.05921535091704,8.23886465796479,9.07110592666163,8.42201049279078,9.49184921811199,8.80172243773675,8.33380097329979,9.15357082678574,8.81538277929236,9.15357082678574,8.60860299921757,8.40092762628325,9.23591655797397,9.25811121409062,9.20340681640271,8.4344345281844,7.68617291281762,8.95279994749291,7.7753532737495,8.07256139544441,8.78066464095022,7.28259225494439,7.14524191220973,8.45979383346487,8.85334577954975,8.2895987493435,9.21610160519607,8.44925583318894,7.77902984806127,9.55771165942166,9.19117187402984,7.48908139182823,7.51014905171966,8.1097026149401,7.151988731868,7.08655573880844,7.68217907937382,8.16181862037606,8.33380097329979,8.45594627557984,7.75317145022706,8.45113265900118,7.50079434457537,8.80172243773675,8.01494914201832,8.00605184379834,8.21678652996796,8.12564510303901,8.6673988732629,8.60860299921757,7.98639808938066,8.91086996575084,8.82255027263706,8.68476728095878,8.52594256224805,8.19408164922058,8.73727515138346,8.20875118591001
"Hsa.915",8.1559297070966,9.20697140327932,9.37520202675538,8.931584891232,8.58766078723835,7.83529963655105,9.30003070352987,8.47245763638891,9.15672248274213,9.40087840362169,8.62015477651285,9.15036722709898,9.08038129704667,9.52104186900982,8.9894183068749,8.78066464095022,9.63881833193496,9.10974431320934,9.10974431320934,10.1019485690825,8.84524469098775,8.85052562674122,8.4304275959955,9.61523924169568,8.92259207520017,8.27751538725796,8.36774657768434,8.26437449342434,9.11316409858872,9.28867149940271,9.42245818714376,9.19386988744371,8.35239518158685,8.8128583986824,8.79940801698417,8.22908471134419,8.44709789444588,8.16355635245317,8.14177589545698,8.20875118591001,8.157938530112,9.1195511344159,8.66483491034488,8.82255027263706,8.4747519966123,9.1195511344159,8.46416693675397,8.61302124025581,8.10054111328183,8.35955545955462,8.55182235561867,9.86842206857061,10.5561778371284,9.14017132059078,8.96529834037181,8.85944561396219,8.157938530112,9.81513715252032,9.04339381082077,7.90284091107638,8.7698437075814,8.90323122809156
"Hsa.9817",8.81762841469966,8.07819041446732,9.31566672690086,9.07110592666163,8.9164617158108,8.69788006599236,8.91369870612368,8.79700565385515,9.74185185670975,9.14344164316964,9.05696017155972,9.24388494187876,9.81513715252032,9.85881849603513,10.0088950617334,9.29637636229602,9.52104186900982,10.5968422906657,9.60052143323646,9.13052531051752,6.76853865737294,9.67182437905057,9.22231346985078,7.89146720636648,10.164258768279,8.86307768200284,9.26985512145687,9.05988432910238,10.0425077669168,9.82501081966344,9.5343537193543,10.1019485690825,9.03747344686358,10.1493326784417,10.0545736857739,8.59521716953703,9.21610160519607,9.22880666798711,8.41330922076326,9.52104186900982,9.18687423555164,9.96331423207656,10.0942056290761,9.15357082678574,9.78734467333283,10.6309032562888,8.69548425887962,9.9968891550008,9.72286701116669,9.01129354427635,9.7685517297273,9.7176932807561,9.969444316189,9.56088071388527,9.08038129704667,10.2177937681345,9.95710836217642,9.65352323575133,8.71694720855547,8.60122803605612,9.81959144805559,10.143449460979
